
13311766,52519960,1,123300
13311766,52521960,2,122700
13311766,52523960,3,122300
13311766,52525960,4,122300
13311766,52527960,5,122300
13311766,52529960,6,122000
13311766,52531960,7,122600
13311766,52533960,8,122600
13311766,52535960,9,122900
13313766,52519960,10,123400
13313766,52521960,11,122700
13313766,52523960,12,122200
13313766,52525960,13,122200
13313766,52527960,14,122000
13313766,52529960,15,122000
13313766,52531960,16,122600
13313766,52533960,17,122600
13313766,52535960,18,122600
13315766,52519960,19,123300
13315766,52521960,20,122700
13315766,52523960,21,122700
13315766,52525960,22,122200
13315766,52527960,23,122000
13315766,52529960,24,122000
13315766,52531960,25,122600
13315766,52533960,26,122600
13315766,52535960,27,122600
13317766,52519960,28,123300
13317766,52521960,29,122700
13317766,52523960,30,122700
13317766,52525960,31,122200
13317766,52527960,32,122100
13317766,52529960,33,122100
13317766,52531960,34,122600
13317766,52533960,35,122600
13317766,52535960,36,122600
13319766,52519960,37,123300
13319766,52521960,38,123100
13319766,52523960,39,122700
13319766,52525960,40,121900
13319766,52527960,41,121900
13319766,52529960,42,121900
13319766,52531960,43,122600
13319766,52533960,44,122600
13319766,52535960,45,122600
13321766,52519960,46,123100
13321766,52521960,47,123100
13321766,52523960,48,122700
13321766,52525960,49,121800
13321766,52527960,50,121900
13321766,52529960,51,121900
13321766,52531960,52,122000
13321766,52533960,53,122600
13321766,52535960,54,122200
13323766,52519960,55,123400
13323766,52521960,56,123100
13323766,52523960,57,123000
13323766,52525960,58,121800
13323766,52527960,59,121800
13323766,52529960,60,122000
13323766,52531960,61,121900
13323766,52533960,62,121900
13323766,52535960,63,122100
13325766,52519960,64,123400
13325766,52521960,65,123000
13325766,52523960,66,122400
13325766,52525960,67,122000
13325766,52527960,68,121900
13325766,52529960,69,122000
13325766,52531960,70,121900
13325766,52533960,71,121900
13325766,52535960,72,122100
13327766,52519960,73,122900
13327766,52521960,74,123000
13327766,52523960,75,122400
13327766,52525960,76,122000
13327766,52527960,77,121700
13327766,52529960,78,122200
13327766,52531960,79,122200
13327766,52533960,80,121700
13327766,52535960,81,122100
13329766,52519960,82,122900
13329766,52521960,83,123000
13329766,52523960,84,122800
13329766,52525960,85,122000
13329766,52527960,86,122800
13329766,52529960,87,122200
13329766,52531960,88,122200
13329766,52533960,89,121700
13329766,52535960,90,121700
13331766,52519960,91,122900
13331766,52521960,92,123600
13331766,52523960,93,122300
13331766,52525960,94,122800
13331766,52527960,95,122800
13331766,52529960,96,122800
